date,region,product_id,units_sold,revenue,cost,promotion_flag
2023-05-26,South,P1,37,544.08,329.47,1
2023-05-26,South,P2,32,465.08,280.64,0
2023-05-26,South,P3,17,334.54,225.01,0
2023-05-26,East,P1,29,405.1,262.79,0
2023-05-26,East,P2,33,426.94,237.15,0
2023-05-26,East,P3,23,269.26,170.33,1
2023-05-26,West,P1,25,390.59,247.7,0
2023-05-26,West,P2,21,337.26,174.68,1
2023-05-26,West,P3,19,223.36,114.57,0
2023-05-27,North,P1,27,528.35,316.91,1
2023-05-27,North,P2,24,443.11,253.14,1
2023-05-27,North,P3,8,115.88,80.67,0
2023-05-27,South,P1,34,598.83,413.82,1
2023-05-27,South,P2,29,333.46,204.87,0
2023-05-27,South,P3,38,384.38,202.21,0
2023-05-27,East,P1,30,425.98,229.33,0
2023-05-27,East,P2,28,467.39,240.41,0
2023-05-27,East,P3,20,235.93,150.48,0
2023-05-27,West,P1,30,392.92,215.47,0
2023-05-27,West,P2,29,418.05,288.03,0
2023-05-27,West,P3,31,371.33,248.3,0
2023-05-28,North,P1,42,838.15,461.43,0
2023-05-28,North,P2,33,531.75,368.4,0
2023-05-28,North,P3,22,257.64,173.82,0
2023-05-28,South,P1,27,411.09,269.84,0
2023-05-28,South,P2,43,469.34,282.91,0
2023-05-28,South,P3,28,304.2,200.72,1
2023-05-28,East,P1,25,329.03,192.45,0
2023-05-28,East,P2,33,635.91,402.54,0
2023-05-28,East,P3,18,213.39,134.51,0
2023-05-28,West,P1,25,262.1,138.83,0
2023-05-28,West,P2,31,572.32,337.93,0
2023-05-28,West,P3,36,598.09,311.94,0
2023-05-29,North,P1,29,487.21,305.5,1
2023-05-29,North,P2,30,417.0,242.41,0
2023-05-29,North,P3,19,358.64,213.09,1
2023-05-29,South,P1,32,581.43,305.55,1
2023-05-29,South,P2,23,414.7,238.34,0
2023-05-29,South,P3,12,236.32,163.52,0
2023-05-29,East,P1,20,335.91,172.46,0
2023-05-29,East,P2,29,364.53,230.68,0
2023-05-29,East,P3,26,386.17,234.95,1
2023-05-29,West,P1,20,262.92,142.08,1
2023-05-29,West,P2,14,177.6,119.39,0
2023-05-29,West,P3,20,265.76,167.92,0
2023-05-30,North,P1,42,791.71,430.93,0
2023-05-30,North,P2,30,562.07,366.79,0
2023-05-30,North,P3,23,399.47,247.78,0
2023-05-30,South,P1,23,354.85,215.02,0
2023-05-30,South,P2,41,747.54,505.25,0
2023-05-30,South,P3,32,539.99,296.98,0
2023-05-30,East,P1,24,341.65,209.88,1
2023-05-30,East,P2,21,409.58,283.29,0
2023-05-30,East,P3,23,424.24,261.53,1
2023-05-30,West,P1,31,316.32,196.41,0
2023-05-30,West,P2,35,513.53,281.43,1
2023-05-30,West,P3,12,169.11,94.34,1
2023-05-31,North,P1,17,320.81,183.38,0
2023-05-31,North,P2,22,340.26,207.79,0
2023-05-31,North,P3,30,515.58,279.83,0
2023-05-31,South,P1,30,588.22,352.88,0
2023-05-31,South,P2,44,529.56,281.27,1
2023-05-31,South,P3,6,118.43,59.41,1
2023-05-31,East,P1,40,682.81,365.64,0
2023-05-31,East,P2,35,372.26,202.59,0
2023-05-31,East,P3,29,495.88,300.87,0
2023-05-31,West,P1,29,579.68,404.29,1
2023-05-31,West,P2,33,434.17,224.63,0
2023-05-31,West,P3,8,121.9,61.55,0
2023-06-01,North,P1,17,272.98,189.06,0
2023-06-01,North,P2,30,424.7,251.38,0
2023-06-01,North,P3,27,340.91,204.85,0
2023-06-01,South,P1,23,385.03,209.05,0
2023-06-01,South,P2,29,413.71,280.42,1
2023-06-01,South,P3,9,92.85,51.22,1
2023-06-01,East,P1,24,292.82,169.16,1
2023-06-01,East,P2,21,340.91,215.85,0
2023-06-01,East,P3,32,557.87,307.06,0
2023-06-01,West,P1,19,243.52,145.17,0
2023-06-01,West,P2,25,399.84,233.41,0
2023-06-01,West,P3,12,208.09,105.33,0
2023-06-02,North,P1,19,227.33,125.1,0
2023-06-02,North,P2,33,449.22,243.78,0
2023-06-02,North,P3,43,478.83,316.61,0
2023-06-02,South,P1,28,326.03,215.45,0
2023-06-02,South,P2,27,515.06,344.72,0
2023-06-02,South,P3,24,338.74,233.58,0
2023-06-02,East,P1,34,602.34,343.48,1
2023-06-02,East,P2,28,366.48,231.53,0
2023-06-02,East,P3,21,281.72,195.21,0
2023-06-02,West,P1,36,617.99,363.04,0
2023-06-02,West,P2,0,0.0,0.0,0
2023-06-02,West,P3,20,296.16,206.84,0
2023-06-03,North,P1,30,456.58,242.48,0
2023-06-03,North,P2,17,238.33,159.48,0
2023-06-03,North,P3,13,228.73,128.73,0
2023-06-03,South,P1,19,205.94,143.86,0
2023-06-03,South,P2,18,255.01,147.16,0
2023-06-03,South,P3,37,466.98,265.53,0
2023-06-03,East,P1,31,400.66,264.3,0
2023-06-03,East,P2,28,440.58,295.51,0
2023-06-03,East,P3,36,717.21,452.22,0
2023-06-03,West,P1,22,323.47,163.61,0
2023-06-03,West,P2,25,355.02,220.68,0
2023-06-03,West,P3,39,587.24,389.59,1
2023-06-04,North,P1,36,659.77,356.38,0
2023-06-04,North,P2,43,580.6,396.79,0
2023-06-04,North,P3,21,376.62,257.23,0
2023-06-04,South,P1,27,427.98,251.9,0
2023-06-04,South,P2,29,292.11,149.61,0
2023-06-04,South,P3,22,241.93,134.15,1
2023-06-04,East,P1,33,376.21,212.34,0
2023-06-04,East,P2,34,519.26,293.39,0
2023-06-04,East,P3,43,690.89,432.05,0
2023-06-04,West,P1,25,277.9,147.16,0
2023-06-04,West,P2,36,437.63,226.15,0
2023-06-04,West,P3,37,730.63,453.56,0
2023-06-05,North,P1,22,355.35,236.52,0
2023-06-05,North,P2,29,291.72,180.42,1
2023-06-05,North,P3,39,478.69,255.75,0
2023-06-05,South,P1,31,509.5,263.72,1
2023-06-05,South,P2,28,550.03,287.61,0
2023-06-05,South,P3,31,404.07,271.85,0
2023-06-05,East,P1,28,356.87,237.26,0
2023-06-05,East,P2,13,230.55,155.63,0
2023-06-05,East,P3,35,648.61,358.63,0
2023-06-05,West,P1,28,463.28,320.04,0
2023-06-05,West,P2,37,581.4,298.46,0
2023-06-05,West,P3,42,675.24,390.82,0
2023-06-06,North,P1,6,103.23,64.9,0
2023-06-06,North,P2,27,475.12,311.08,0
2023-06-06,North,P3,20,388.52,257.82,0
2023-06-06,South,P1,23,377.73,240.22,0
2023-06-06,South,P2,39,454.49,316.12,0
2023-06-06,South,P3,27,282.78,143.72,0
2023-06-06,East,P1,39,522.82,292.9,0
2023-06-06,East,P2,32,357.87,233.38,1
2023-06-06,East,P3,28,309.06,204.78,0
2023-06-06,West,P1,33,555.68,366.17,0
2023-06-06,West,P2,19,262.57,160.92,0
2023-06-06,West,P3,11,123.76,62.91,0
2023-06-07,North,P1,42,610.79,393.3,0
2023-06-07,North,P2,27,459.65,288.12,1
2023-06-07,North,P3,39,401.71,232.77,0
2023-06-07,South,P1,10,199.17,136.53,0
2023-06-07,South,P2,24,378.13,260.96,1
2023-06-07,South,P3,19,325.11,181.78,0
2023-06-07,East,P1,30,417.82,251.06,0
2023-06-07,East,P2,19,242.46,166.35,0
2023-06-07,East,P3,17,188.17,118.93,1
2023-06-07,West,P1,8,142.73,93.16,0
2023-06-07,West,P2,41,735.82,477.95,0
2023-06-07,West,P3,30,341.47,197.99,1
2023-06-08,North,P1,25,267.76,160.0,0
2023-06-08,North,P2,38,425.53,251.16,1
2023-06-08,North,P3,42,639.53,339.99,0
2023-06-08,South,P1,35,397.4,221.85,0
2023-06-08,South,P2,15,189.84,121.66,1
2023-06-08,South,P3,14,204.54,115.6,0
2023-06-08,East,P1,49,759.8,417.98,0
2023-06-08,East,P2,34,563.53,382.65,0
2023-06-08,East,P3,29,489.89,336.95,0
2023-06-08,West,P1,27,471.46,284.84,0
2023-06-08,West,P2,34,501.53,330.34,0
2023-06-08,West,P3,24,337.18,181.97,1
2023-06-09,North,P1,33,468.56,281.9,0
2023-06-09,North,P2,12,185.3,112.79,0
2023-06-09,North,P3,26,340.7,215.06,0
2023-06-09,South,P1,42,696.99,404.5,1
2023-06-09,South,P2,29,353.5,211.86,0
2023-06-09,South,P3,40,468.88,259.85,0
2023-06-09,East,P1,19,336.42,210.05,0
2023-06-09,East,P2,19,234.05,154.38,0
2023-06-09,East,P3,27,451.42,267.2,1
2023-06-09,West,P1,24,240.01,165.8,1
2023-06-09,West,P2,40,737.27,439.56,0
2023-06-09,West,P3,28,486.86,336.9,0
2023-06-10,North,P1,21,236.47,159.63,0
2023-06-10,North,P2,29,312.06,187.31,0
2023-06-10,North,P3,25,388.72,256.26,0
2023-06-10,South,P1,28,286.57,162.16,0
2023-06-10,South,P2,35,572.09,347.0,0
2023-06-10,South,P3,23,291.27,198.03,1
2023-06-10,East,P1,12,150.73,78.99,0
2023-06-10,East,P2,38,732.61,432.84,0
2023-06-10,East,P3,27,361.43,189.86,0
2023-06-10,West,P1,25,423.87,271.16,0
2023-06-10,West,P2,31,368.55,204.07,0
2023-06-10,West,P3,30,312.7,195.97,0
2023-06-11,North,P1,42,738.11,421.75,1
2023-06-11,North,P2,19,214.64,126.8,0
2023-06-11,North,P3,13,229.49,150.84,0
2023-06-11,South,P1,17,194.82,108.68,0
2023-06-11,South,P2,16,172.26,114.05,1
2023-06-11,South,P3,33,508.59,256.71,0
2023-06-11,East,P1,46,835.28,573.8,1
2023-06-11,East,P2,40,644.38,427.91,0
2023-06-11,East,P3,31,447.89,283.83,0
2023-06-11,West,P1,15,270.21,186.09,0
2023-06-11,West,P2,15,201.1,103.13,0
2023-06-11,West,P3,41,612.35,414.03,0
2023-06-12,North,P1,15,256.25,146.98,0
2023-06-12,North,P2,27,403.11,264.91,1
2023-06-12,North,P3,22,414.63,258.42,0
2023-06-12,South,P1,42,451.22,313.81,1
2023-06-12,South,P2,36,610.44,398.72,0
2023-06-12,South,P3,37,420.97,241.56,0
2023-06-12,East,P1,49,755.34,505.08,0
2023-06-12,East,P2,35,437.91,271.87,1
2023-06-12,East,P3,41,456.08,259.76,1
2023-06-12,West,P1,18,233.21,149.5,0
2023-06-12,West,P2,39,657.84,397.35,1
2023-06-12,West,P3,20,341.86,174.35,0
2023-06-13,North,P1,38,680.71,419.51,0
2023-06-13,North,P2,23,428.46,221.07,0
2023-06-13,North,P3,32,451.02,304.56,0
2023-06-13,South,P1,25,294.57,205.4,0
2023-06-13,South,P2,27,516.37,285.65,0
2023-06-13,South,P3,22,235.51,145.08,0
2023-06-13,East,P1,33,332.68,166.95,0
2023-06-13,East,P2,43,656.4,380.15,0
2023-06-13,East,P3,9,105.04,61.08,0
2023-06-13,West,P1,36,379.54,235.06,0
2023-06-13,West,P2,40,444.16,263.63,0
2023-06-13,West,P3,22,389.43,205.74,1
2023-06-14,North,P1,22,348.26,202.11,1
2023-06-14,North,P2,38,759.47,474.46,0
2023-06-14,North,P3,35,416.1,266.4,0
2023-06-14,South,P1,32,404.18,248.66,0
2023-06-14,South,P2,37,546.09,277.91,1
2023-06-14,South,P3,31,351.76,186.5,0
2023-06-14,East,P1,18,214.01,143.79,0
2023-06-14,East,P2,39,711.83,399.32,1
2023-06-14,East,P3,31,562.09,388.36,1
2023-06-14,West,P1,28,359.07,239.52,0
2023-06-14,West,P2,24,289.68,198.03,1
2023-06-14,West,P3,31,432.87,223.17,0
2023-06-15,North,P1,36,581.11,384.03,1
2023-06-15,North,P2,32,346.35,173.36,0
2023-06-15,North,P3,34,354.76,202.1,0
2023-06-15,South,P1,28,440.12,271.45,0
2023-06-15,South,P2,34,529.33,363.01,0
2023-06-15,South,P3,22,259.48,131.06,0
2023-06-15,East,P1,19,291.14,149.99,0
2023-06-15,East,P2,24,292.5,160.46,0
2023-06-15,East,P3,6,79.34,49.36,1
2023-06-15,West,P1,42,539.54,308.98,0
2023-06-15,West,P2,25,461.18,269.18,0
2023-06-15,West,P3,26,434.38,269.54,0
2023-06-16,North,P1,38,512.23,304.17,0
2023-06-16,North,P2,15,171.84,87.07,0
2023-06-16,North,P3,24,321.11,180.46,1
2023-06-16,South,P1,17,310.54,161.91,0
2023-06-16,South,P2,22,404.51,249.36,0
2023-06-16,South,P3,43,593.04,336.88,0
2023-06-16,East,P1,38,498.32,336.05,0
2023-06-16,East,P2,23,241.81,139.29,0
2023-06-16,East,P3,29,335.43,231.64,0
2023-06-16,West,P1,15,171.68,90.44,1
2023-06-16,West,P2,35,509.26,332.76,0
2023-06-16,West,P3,14,157.9,102.29,0
2023-06-17,North,P1,35,429.75,257.01,0
2023-06-17,North,P2,30,544.15,325.78,0
2023-06-17,North,P3,38,533.6,314.77,1
2023-06-17,South,P1,23,427.86,272.79,1
2023-06-17,South,P2,37,473.14,281.13,1
2023-06-17,South,P3,24,332.75,188.35,0
2023-06-17,East,P1,29,554.89,308.03,1
2023-06-17,East,P2,26,264.82,155.59,0
2023-06-17,East,P3,40,437.39,263.12,0
2023-06-17,West,P1,31,552.54,334.92,0
2023-06-17,West,P2,40,781.76,465.71,0
2023-06-17,West,P3,52,812.6,559.87,0
2023-06-18,North,P1,38,532.14,358.7,0
2023-06-18,North,P2,38,496.07,321.91,0
2023-06-18,North,P3,30,473.32,285.42,0
2023-06-18,South,P1,47,545.16,315.99,0
2023-06-18,South,P2,42,620.13,350.46,0
2023-06-18,South,P3,22,288.87,191.8,0
2023-06-18,East,P1,27,339.24,170.3,0
2023-06-18,East,P2,14,201.41,116.55,1
2023-06-18,East,P3,35,533.04,278.73,0
2023-06-18,West,P1,29,516.41,280.41,0
2023-06-18,West,P2,26,511.12,351.82,1
2023-06-18,West,P3,41,637.51,342.73,1
2023-06-19,North,P1,16,236.64,119.14,0
2023-06-19,North,P2,21,245.64,158.12,0
2023-06-19,North,P3,49,617.71,328.98,0
2023-06-19,South,P1,24,289.08,155.3,0
2023-06-19,South,P2,30,394.07,263.14,0
2023-06-19,South,P3,28,472.18,237.82,0
2023-06-19,East,P1,41,597.56,360.65,1
2023-06-19,East,P2,32,431.73,273.75,0
2023-06-19,East,P3,23,254.49,152.28,0
2023-06-19,West,P1,22,436.76,240.0,0
2023-06-19,West,P2,33,635.34,336.33,1
2023-06-19,West,P3,17,294.49,168.18,1
2023-06-20,North,P1,18,265.83,176.65,0
2023-06-20,North,P2,39,554.34,365.18,0
2023-06-20,North,P3,19,362.14,184.06,0
2023-06-20,South,P1,37,570.67,373.04,0
2023-06-20,South,P2,41,649.68,329.79,0
2023-06-20,South,P3,33,519.14,355.69,0
2023-06-20,East,P1,17,284.89,174.34,0
2023-06-20,East,P2,35,439.77,272.11,0
2023-06-20,East,P3,42,821.98,525.54,0
2023-06-20,West,P1,15,225.26,125.0,0
2023-06-20,West,P2,46,551.27,330.1,0
2023-06-20,West,P3,38,598.45,346.86,0
2023-06-21,North,P1,23,267.39,186.93,0
2023-06-21,North,P2,28,323.48,212.8,0
2023-06-21,North,P3,36,401.54,233.44,1
2023-06-21,South,P1,32,509.15,305.87,0
2023-06-21,South,P2,45,827.33,570.79,1
2023-06-21,South,P3,19,296.5,167.94,0
2023-06-21,East,P1,25,416.38,289.66,0
2023-06-21,East,P2,11,157.06,84.73,1
2023-06-21,East,P3,20,342.44,210.93,0
2023-06-21,West,P1,45,490.02,250.71,0
2023-06-21,West,P2,20,364.45,223.24,1
2023-06-21,West,P3,39,411.41,261.11,1
2023-06-22,North,P1,35,425.41,229.75,1
2023-06-22,North,P2,34,584.43,377.49,0
2023-06-22,North,P3,33,614.53,398.55,0
2023-06-22,South,P1,31,356.12,217.83,1
2023-06-22,South,P2,28,383.62,193.22,0
2023-06-22,South,P3,33,530.12,312.93,1
2023-06-22,East,P1,35,667.69,374.52,0
2023-06-22,East,P2,34,545.68,339.86,0
2023-06-22,East,P3,28,472.33,309.51,0
2023-06-22,West,P1,22,242.67,132.37,0
2023-06-22,West,P2,37,620.54,418.8,0
2023-06-22,West,P3,27,323.71,167.02,1
2023-06-23,North,P1,23,306.1,169.57,0
2023-06-23,North,P2,14,219.68,150.62,0
2023-06-23,North,P3,37,499.31,323.73,0
2023-06-23,South,P1,19,340.43,236.78,0
2023-06-23,South,P2,55,820.48,503.03,0
2023-06-23,South,P3,18,211.96,118.86,0
2023-06-23,East,P1,25,296.56,177.07,1
2023-06-23,East,P2,34,382.24,235.42,0
2023-06-23,East,P3,27,349.22,176.94,1
2023-06-23,West,P1,42,665.04,458.6,0
2023-06-23,West,P2,15,206.05,116.74,0
2023-06-23,West,P3,27,472.81,324.67,0
2023-06-24,North,P1,28,492.66,333.63,0
2023-06-24,North,P2,27,402.27,203.72,0
2023-06-24,North,P3,37,435.51,220.24,1
2023-06-24,South,P1,22,222.65,112.85,0
2023-06-24,South,P2,30,501.67,251.37,1
2023-06-24,South,P3,22,416.92,263.43,0
2023-06-24,East,P1,32,597.36,360.72,1
2023-06-24,East,P2,14,171.49,104.89,0
2023-06-24,East,P3,40,410.18,257.82,1
2023-06-24,West,P1,24,350.45,238.57,0
2023-06-24,West,P2,37,439.46,291.91,1
2023-06-24,West,P3,17,213.89,108.56,0
2023-06-25,North,P1,22,273.52,184.76,0
2023-06-25,North,P2,29,549.28,377.5,1
2023-06-25,North,P3,36,406.44,245.75,0
2023-06-25,South,P1,20,211.37,147.05,0
2023-06-25,South,P2,46,812.79,474.04,0
2023-06-25,South,P3,28,396.69,258.43,0
2023-06-25,East,P1,19,282.49,196.54,1
2023-06-25,East,P2,19,240.44,134.77,0
2023-06-25,East,P3,34,673.68,382.35,0
2023-06-25,West,P1,39,523.03,318.17,0
2023-06-25,West,P2,16,165.72,106.21,0
2023-06-25,West,P3,26,325.67,206.41,0
2023-06-26,North,P1,43,438.82,241.3,1
2023-06-26,North,P2,37,375.63,252.52,0
2023-06-26,North,P3,20,336.37,235.02,0
2023-06-26,South,P1,31,446.44,234.23,0
2023-06-26,South,P2,42,658.21,401.96,0
2023-06-26,South,P3,33,631.96,425.66,0
2023-06-26,East,P1,39,592.52,397.93,0
2023-06-26,East,P2,37,435.65,259.43,0
2023-06-26,East,P3,37,454.77,248.47,1
2023-06-26,West,P1,47,684.02,452.89,1
2023-06-26,West,P2,38,427.73,249.66,0
2023-06-26,West,P3,23,335.26,202.42,0
2023-06-27,North,P1,12,223.24,135.83,0
2023-06-27,North,P2,23,374.13,241.51,0
2023-06-27,North,P3,15,283.66,160.73,0
2023-06-27,South,P1,32,599.9,320.42,0
2023-06-27,South,P2,34,571.19,295.39,0
2023-06-27,South,P3,34,583.93,381.03,0
2023-06-27,East,P1,38,460.48,308.63,0
2023-06-27,East,P2,43,518.23,340.84,0
2023-06-27,East,P3,43,796.02,506.42,1
2023-06-27,West,P1,28,533.78,350.59,0
2023-06-27,West,P2,24,309.98,172.53,0
2023-06-27,West,P3,40,504.16,253.94,0
2023-06-28,North,P1,31,438.88,252.76,0
2023-06-28,North,P2,33,613.97,365.16,0
2023-06-28,North,P3,28,397.34,200.02,0
2023-06-28,South,P1,23,279.22,166.17,0
2023-06-28,South,P2,17,297.51,154.66,1
2023-06-28,South,P3,19,322.82,177.74,0
2023-06-28,East,P1,28,345.98,234.89,0
2023-06-28,East,P2,42,455.28,289.7,0
2023-06-28,East,P3,20,217.69,150.39,1
2023-06-28,West,P1,42,550.26,324.8,0
2023-06-28,West,P2,30,449.03,228.22,0
2023-06-28,West,P3,38,695.47,397.87,0
2023-06-29,North,P1,42,734.51,465.27,1
2023-06-29,North,P2,25,356.97,185.53,0
2023-06-29,North,P3,39,734.42,451.97,0
2023-06-29,South,P1,35,692.39,467.24,0
2023-06-29,South,P2,42,758.55,421.64,0
2023-06-29,South,P3,37,465.68,300.29,1
2023-06-29,East,P1,20,382.54,206.02,0
2023-06-29,East,P2,21,321.74,191.62,0
2023-06-29,East,P3,19,238.12,164.57,0
2023-06-29,West,P1,35,690.86,353.67,1
2023-06-29,West,P2,46,787.55,485.12,0
2023-06-29,West,P3,19,197.21,104.4,1
2023-06-30,North,P1,22,408.94,214.82,0
2023-06-30,North,P2,41,596.74,397.37,1
2023-06-30,North,P3,36,547.56,327.18,0
2023-06-30,South,P1,39,501.02,327.18,0
2023-06-30,South,P2,37,604.5,408.66,1
2023-06-30,South,P3,23,408.81,235.73,0
2023-06-30,East,P1,25,400.39,248.75,0
2023-06-30,East,P2,24,373.18,200.24,0
2023-06-30,East,P3,21,317.74,210.6,0
2023-06-30,West,P1,33,612.18,386.67,0
2023-06-30,West,P2,27,305.22,212.17,1
2023-06-30,West,P3,40,754.55,459.02,0
2023-07-01,North,P1,20,284.67,177.98,0
2023-07-01,North,P2,15,191.81,102.0,0
2023-07-01,North,P3,25,391.96,199.27,0
2023-07-01,South,P1,24,430.49,282.85,0
2023-07-01,South,P2,32,497.23,286.68,0
2023-07-01,South,P3,18,280.67,150.86,0
2023-07-01,East,P1,17,219.79,125.11,0
2023-07-01,East,P2,28,309.0,206.27,0
2023-07-01,East,P3,26,372.57,197.03,1
2023-07-01,West,P1,50,879.78,589.98,1
2023-07-01,West,P2,21,338.84,233.46,0
2023-07-01,West,P3,34,587.83,405.89,1
2023-07-02,North,P1,36,457.02,241.75,0
2023-07-02,North,P2,25,381.0,228.98,0
2023-07-02,North,P3,26,440.97,303.58,0
2023-07-02,South,P1,23,241.98,142.09,0
2023-07-02,South,P2,29,497.04,291.8,0
2023-07-02,South,P3,46,689.42,476.88,0
2023-07-02,East,P1,24,298.75,152.33,1
2023-07-02,East,P2,46,844.52,559.84,0
2023-07-02,East,P3,32,515.89,275.13,0
2023-07-02,West,P1,28,409.52,254.01,0
2023-07-02,West,P2,27,386.57,228.31,0
2023-07-02,West,P3,30,320.16,176.29,1
2023-07-03,North,P1,31,510.55,305.73,0
2023-07-03,North,P2,20,372.26,202.8,1
2023-07-03,North,P3,36,515.62,300.37,0
2023-07-03,South,P1,23,332.46,213.71,1
2023-07-03,South,P2,28,546.87,279.36,0
2023-07-03,South,P3,49,654.54,327.68,1
2023-07-03,East,P1,35,564.37,365.48,0
2023-07-03,East,P2,19,250.93,158.53,0
2023-07-03,East,P3,22,315.79,183.28,0
2023-07-03,West,P1,41,676.3,348.03,0
2023-07-03,West,P2,29,571.68,299.31,1
2023-07-03,West,P3,47,912.24,551.21,1
2023-07-04,North,P1,36,694.27,429.1,0
2023-07-04,North,P2,37,540.14,290.81,0
2023-07-04,North,P3,40,796.32,473.38,0
2023-07-04,South,P1,37,546.55,290.88,0
2023-07-04,South,P2,19,337.59,211.05,0
2023-07-04,South,P3,44,658.04,331.37,0
2023-07-04,East,P1,43,633.79,341.45,0
2023-07-04,East,P2,48,641.06,362.23,1
2023-07-04,East,P3,33,576.95,388.72,0
2023-07-04,West,P1,38,433.22,246.79,0
2023-07-04,West,P2,31,592.48,406.81,0
2023-07-04,West,P3,29,374.32,233.18,1
2023-07-05,North,P1,25,428.59,219.06,0
2023-07-05,North,P2,37,575.38,373.13,0
2023-07-05,North,P3,27,457.28,313.88,0
2023-07-05,South,P1,24,303.73,186.6,1
2023-07-05,South,P2,27,348.51,222.18,0
2023-07-05,South,P3,34,677.48,430.8,1
2023-07-05,East,P1,48,718.43,445.43,0
2023-07-05,East,P2,31,477.03,281.08,0
2023-07-05,East,P3,48,725.99,466.39,0
2023-07-05,West,P1,30,301.02,165.28,0
2023-07-05,West,P2,32,552.87,284.57,0
2023-07-05,West,P3,25,442.95,299.0,0
2023-07-06,North,P1,26,263.87,150.56,0
2023-07-06,North,P2,38,546.99,306.08,0
2023-07-06,North,P3,33,657.32,333.74,0
2023-07-06,South,P1,49,584.58,395.49,1
2023-07-06,South,P2,29,396.97,264.61,0
2023-07-06,South,P3,21,349.06,182.64,0
2023-07-06,East,P1,42,797.11,437.23,0
2023-07-06,East,P2,45,537.94,270.17,0
2023-07-06,East,P3,29,579.09,320.56,1
2023-07-06,West,P1,45,617.61,365.1,0
2023-07-06,West,P2,20,320.78,169.71,0
2023-07-06,West,P3,43,520.27,340.9,0
2023-07-07,North,P1,25,402.83,205.0,0
2023-07-07,North,P2,41,595.13,366.56,1
2023-07-07,North,P3,26,327.99,211.4,0
2023-07-07,South,P1,32,528.43,280.5,0
2023-07-07,South,P2,39,407.57,218.95,1
2023-07-07,South,P3,18,306.91,167.38,0
2023-07-07,East,P1,21,409.14,222.97,1
2023-07-07,East,P2,36,611.39,358.73,0
2023-07-07,East,P3,52,939.3,500.49,0
2023-07-07,West,P1,26,509.35,305.86,1
2023-07-07,West,P2,36,587.73,321.17,1
2023-07-07,West,P3,22,295.78,194.42,0
2023-07-08,North,P1,28,334.93,212.44,0
2023-07-08,North,P2,52,917.1,476.33,0
2023-07-08,North,P3,28,446.66,282.1,0
2023-07-08,South,P1,38,521.51,341.74,0
2023-07-08,South,P2,18,226.11,124.57,1
2023-07-08,South,P3,15,173.39,111.74,0
2023-07-08,East,P1,25,488.66,256.9,0
2023-07-08,East,P2,24,361.73,205.68,0
2023-07-08,East,P3,17,190.68,109.2,0
2023-07-08,West,P1,33,592.9,301.64,0
2023-07-08,West,P2,23,426.56,253.49,1
2023-07-08,West,P3,48,744.02,386.47,0
2023-07-09,North,P1,26,357.49,223.49,0
2023-07-09,North,P2,44,684.99,439.59,0
2023-07-09,North,P3,23,335.88,175.73,0
2023-07-09,South,P1,35,380.03,263.71,0
2023-07-09,South,P2,37,544.71,351.55,1
2023-07-09,South,P3,28,358.65,244.61,0
2023-07-09,East,P1,36,706.32,364.66,0
2023-07-09,East,P2,27,374.57,232.25,0
2023-07-09,East,P3,34,419.71,271.27,0
2023-07-09,West,P1,38,414.92,276.71,0
2023-07-09,West,P2,25,373.65,196.69,1
2023-07-09,West,P3,39,590.61,364.85,0
2023-07-10,North,P1,29,336.51,211.84,1
2023-07-10,North,P2,48,590.4,295.88,0
2023-07-10,North,P3,22,356.39,216.37,0
2023-07-10,South,P1,43,691.97,384.03,0
2023-07-10,South,P2,36,398.42,272.77,1
2023-07-10,South,P3,19,355.86,239.4,0
2023-07-10,East,P1,19,374.16,191.28,0
2023-07-10,East,P2,44,451.36,227.51,0
2023-07-10,East,P3,33,630.89,435.21,1
2023-07-10,West,P1,46,887.39,483.19,1
2023-07-10,West,P2,49,581.7,294.65,1
2023-07-10,West,P3,11,154.39,98.89,0
2023-07-11,North,P1,18,313.95,213.3,1
2023-07-11,North,P2,57,664.55,352.15,0
2023-07-11,North,P3,39,541.86,315.53,0
2023-07-11,South,P1,25,435.04,256.51,1
2023-07-11,South,P2,45,563.76,367.44,0
2023-07-11,South,P3,26,352.79,197.55,0
2023-07-11,East,P1,24,300.9,198.67,0
2023-07-11,East,P2,22,406.83,242.49,1
2023-07-11,East,P3,28,352.01,215.72,0
2023-07-11,West,P1,50,773.26,464.88,0
2023-07-11,West,P2,31,581.84,369.59,0
2023-07-11,West,P3,42,521.08,351.96,0
2023-07-12,North,P1,29,405.38,279.96,0
2023-07-12,North,P2,24,457.65,273.17,0
2023-07-12,North,P3,20,218.69,140.26,0
2023-07-12,South,P1,26,260.64,151.99,0
2023-07-12,South,P2,40,652.18,395.21,0
2023-07-12,South,P3,23,362.12,231.44,1
2023-07-12,East,P1,43,563.8,337.19,0
2023-07-12,East,P2,31,547.92,356.09,0
2023-07-12,East,P3,30,581.14,309.99,0
2023-07-12,West,P1,18,196.02,131.77,1
2023-07-12,West,P2,18,194.74,109.08,0
2023-07-12,West,P3,40,507.07,345.98,0
2023-07-13,North,P1,53,537.03,327.35,0
2023-07-13,North,P2,31,563.94,394.32,0
2023-07-13,North,P3,22,316.79,188.19,0
2023-07-13,South,P1,39,565.65,355.98,1
2023-07-13,South,P2,27,327.08,198.64,1
2023-07-13,South,P3,42,767.03,495.71,1
2023-07-13,East,P1,35,461.54,268.6,0
2023-07-13,East,P2,48,620.3,391.51,0
2023-07-13,East,P3,23,417.61,242.49,1
